flight_time,year,month,dayofmonth,weekday,carrier,tailnum,flightnum,origin,dest,bos_depart,schedule_depart,depart,wheels_off,distance,weather_delay,nas_delay,security_delay,late_aircraft_delay,carrier_delay
58,2018,11,10,6,B6,N368JB,117,BOS,JFK,1,760,753,767,187,0,0,0,0,0
141,2018,9,19,3,YX,N215JQ,6119,BOS,other,1,1095,1202,1217,1256,0,0,0,1,1
95,2018,9,21,5,DL,N346DN,2395,ATL,BOS,0,1341,1340,1349,946,0,0,0,0,0
79,2018,9,27,4,B6,N529JB,1667,BOS,other,1,581,574,592,818,0,0,0,0,0
101,2018,6,17,7,AA,N601AW,653,BOS,CLT,1,573,573,591,728,0,0,0,0,0
117,2018,10,3,3,B6,N746JB,1891,BOS,other,1,554,556,575,1185,0,0,0,0,0
124,2018,6,29,5,NK,N631NK,227,BOS,MCO,1,499,491,521,1121,0,0,0,0,0
81,2018,10,2,2,B6,N216JB,1259,BOS,PHL,1,1305,1427,2,280,0,1,0,1,1
123,2018,12,1,6,OO,N276SY,3823,BOS,other,1,455,450,466,1010,0,0,0,0,0
66,2018,10,15,1,B6,N239JB,731,BOS,LGA,1,525,516,526,184,0,0,0,0,0
133,2018,4,2,1,DL,N329NW,2913,BOS,other,1,445,442,460,1185,0,0,0,0,0
113,2018,2,12,1,AA,N997NN,2253,BOS,ORD,1,641,639,655,867,0,0,0,0,0
93,2018,10,30,2,B6,N304JB,184,RDU,BOS,0,1085,1077,1092,612,0,0,0,0,0
86,2018,4,14,6,DL,N332DN,104,ATL,BOS,0,452,465,476,946,0,0,0,0,0
162,2018,10,10,3,UA,N66897,339,BOS,DEN,1,461,456,477,1754,0,0,0,0,0
68,2018,6,20,3,B6,N328JB,126,BWI,BOS,0,780,783,793,369,0,0,0,0,0
91,2018,11,9,5,B6,N247JB,1281,BOS,other,1,796,812,828,474,0,1,0,0,1
84,2018,5,12,6,NK,N528NK,440,other,BOS,0,1164,1164,1177,563,0,0,0,0,0
76,2018,4,17,2,B6,N267JB,1482,other,BOS,0,751,845,856,474,0,0,0,0,1
75,2018,8,30,4,B6,N353JB,515,BOS,other,1,440,440,466,395,0,0,0,0,0
100,2018,1,21,7,B6,N358JB,1410,other,BOS,0,1086,1073,1084,1010,0,0,0,0,0
58,2018,2,8,4,B6,N358JB,254,DCA,BOS,0,360,347,359,399,0,0,0,0,0
73,2018,5,5,6,AA,N955UW,2119,BOS,DCA,1,960,955,967,399,0,0,0,0,0
248,2018,10,27,6,AS,N431AS,485,BOS,other,1,540,544,557,2496,0,0,0,0,0
189,2018,12,23,7,DL,N3751B,2964,other,BOS,0,910,905,915,2381,0,0,0,0,0
52,2018,4,14,6,AA,N107NN,1039,BOS,JFK,1,730,723,736,187,0,0,0,0,0
133,2018,12,24,1,B6,N643JB,861,BOS,other,1,467,569,586,1674,0,0,0,0,1
146,2018,6,11,1,B6,N646JB,69,BOS,FLL,1,1068,1102,1131,1237,0,1,0,0,0
147,2018,4,22,7,B6,N566JB,494,DEN,BOS,0,689,682,693,1754,0,0,0,0,0
107,2018,7,7,6,AA,N952AA,1509,BOS,ORD,1,428,418,439,867,0,0,0,0,0
53,2018,10,16,2,AA,N652AW,788,PHL,BOS,0,780,776,793,280,0,0,0,0,0
83,2018,1,10,3,B6,N296JB,1281,BOS,other,1,780,771,784,474,0,0,0,0,0
100,2018,6,2,6,NK,N530NK,805,BOS,ATL,1,869,881,895,946,0,0,0,0,0
68,2018,3,16,5,NK,N525NK,1025,BOS,BWI,1,450,452,470,369,0,0,0,0,0
76,2018,10,14,7,AA,N801AW,2169,DCA,BOS,0,510,501,515,399,0,0,0,0,0
86,2018,3,28,3,AA,N768US,2124,BOS,DCA,1,1080,1076,1086,399,0,0,0,0,0
87,2018,2,3,6,EV,N717EV,5464,BOS,other,1,380,374,392,468,0,0,0,0,0
66,2018,4,9,1,B6,N597JB,1668,other,BOS,0,776,795,808,818,0,0,0,0,0
232,2018,12,31,1,AA,N355PU,2229,BOS,other,1,535,539,566,2300,0,0,0,0,0
94,2018,4,30,1,DL,N305DN,981,BOS,ATL,1,820,823,838,946,0,0,0,0,0
194,2018,5,12,6,B6,N991JB,178,other,BOS,0,601,634,650,2381,0,1,0,1,0
196,2018,6,6,3,AA,N919US,686,other,BOS,0,926,926,938,2300,0,0,0,0,0
134,2018,12,7,5,B6,N653JB,997,BOS,ATL,1,1277,1267,1291,946,0,0,0,0,0
102,2018,4,8,7,B6,N537JB,397,BOS,ATL,1,382,375,390,946,0,0,0,0,0
92,2018,6,27,3,YX,N810MD,5891,BOS,other,1,890,884,902,818,0,0,0,0,0
70,2018,1,29,1,EV,N26545,4336,BOS,other,1,545,541,558,563,0,0,0,0,0
54,2018,4,10,2,B6,N307JB,417,BOS,JFK,1,903,922,937,187,0,0,0,0,0
73,2018,6,21,4,B6,N283JB,1089,BOS,DCA,1,975,994,1015,399,0,0,0,0,0
49,2018,6,16,6,AA,N117AN,277,BOS,JFK,1,570,564,582,187,0,0,0,0,0
39,2018,7,21,6,B6,N296JB,832,LGA,BOS,0,835,829,842,184,0,0,0,0,0
48,2018,8,16,4,AA,N956UW,2121,BOS,LGA,1,660,654,670,184,0,0,0,0,0
73,2018,4,14,6,UA,N483UA,525,BOS,other,1,585,579,589,413,0,0,0,0,0
68,2018,12,12,3,YX,N879RW,6049,BOS,other,1,1199,1192,1220,640,0,0,0,0,0
57,2018,8,22,3,B6,N318JB,2317,BOS,JFK,1,460,466,502,187,0,1,0,0,1
133,2018,1,10,3,B6,N615JB,966,other,BOS,0,1287,1255,1263,1249,0,0,0,0,0
69,2018,8,30,4,AA,N654AW,1677,BOS,PHL,1,906,902,935,280,0,0,0,0,0
90,2018,6,8,5,EV,N26545,4079,other,BOS,0,470,461,470,563,0,0,0,0,0
44,2018,6,14,4,AA,N837AW,2126,BOS,LGA,1,480,472,496,184,0,0,0,0,0
203,2018,1,25,4,B6,N606JB,598,other,BOS,0,796,788,808,2496,0,0,0,0,0
115,2018,8,1,3,WN,N935WN,1451,BOS,ATL,1,1110,1339,1366,946,0,0,0,1,0
112,2018,1,1,1,B6,N324JB,522,other,BOS,0,1091,1194,1207,1197,0,0,0,1,1
123,2018,5,22,2,WN,N738CB,610,BOS,other,1,1110,1124,1154,1047,0,1,0,1,1
51,2018,6,7,4,UA,N13227,1078,BOS,EWR,1,370,367,427,200,0,1,0,0,0
142,2018,2,15,4,DL,N335NB,688,other,BOS,0,673,684,712,1197,0,1,0,1,1
51,2018,10,4,4,UA,N816UA,1083,EWR,BOS,0,585,686,721,200,0,1,0,1,1
121,2018,12,2,7,B6,N580JB,1022,other,BOS,0,360,350,363,1197,0,0,0,0,0
129,2018,10,15,1,B6,N828JB,1022,other,BOS,0,360,350,360,1197,0,0,0,0,0
152,2018,1,18,4,AA,N995NN,1172,DFW,BOS,0,740,769,790,1562,0,1,0,0,1
106,2018,12,13,4,AA,N908NN,1239,BOS,ORD,1,569,561,579,867,0,0,0,0,0
155,2018,1,18,4,B6,N629JB,932,other,BOS,0,1109,1107,1120,1609,0,0,0,0,0
56,2018,10,13,6,9E,N906XJ,5027,PHL,BOS,0,509,607,621,280,0,0,0,1,1
41,2018,12,13,4,YX,N206JQ,6058,LGA,BOS,0,719,714,791,184,0,1,0,0,0
82,2018,7,2,1,WN,N7726A,1218,other,BOS,0,325,321,331,861,0,0,0,0,0
162,2018,10,2,2,B6,N556JB,2066,other,BOS,0,1306,1303,1339,1249,0,1,0,0,0
157,2018,11,29,4,B6,N630JB,994,DEN,BOS,0,1391,3,14,1754,0,0,0,1,0
75,2018,5,30,3,B6,N346JB,889,BOS,DCA,1,842,833,846,399,0,0,0,0,0
80,2018,9,7,5,B6,N354JB,890,DCA,BOS,0,1055,1175,1216,399,1,1,0,1,0
114,2018,11,6,2,WN,N8561Z,1330,BOS,other,1,1125,1184,1200,861,0,0,0,1,0
125,2018,12,9,7,B6,N658JB,400,other,BOS,0,845,858,868,1368,0,0,0,0,0
78,2018,3,31,6,B6,N283JB,1789,BOS,DCA,1,449,438,456,399,0,0,0,0,0
53,2018,2,2,5,DL,N342NB,2471,BOS,JFK,1,360,354,398,187,0,0,0,0,0
274,2018,2,9,5,UA,N67134,207,BOS,SFO,1,475,469,485,2704,0,0,0,0,0
67,2018,10,31,3,AA,N817AW,2116,DCA,BOS,0,1050,1044,1056,399,0,0,0,0,0
213,2018,4,9,1,DL,N3735D,2274,BOS,other,1,1190,1192,1206,2105,0,0,0,0,0
71,2018,9,26,3,UA,N38479,2062,EWR,BOS,0,1319,1313,1384,200,0,1,0,0,0
48,2018,12,17,1,UA,N38467,1199,BOS,EWR,1,600,623,634,200,0,0,0,0,0
67,2018,7,25,3,UA,N37471,352,other,BOS,0,1344,91,100,413,0,0,0,1,1
232,2018,9,21,5,DL,N624AG,2533,BOS,LAX,1,1065,1061,1096,2611,0,0,0,0,0
146,2018,12,9,7,DL,N383DN,1315,BOS,MCO,1,490,490,516,1121,0,0,0,0,0
151,2018,12,26,3,WN,N8544Z,6807,other,BOS,0,485,485,495,1554,0,0,0,0,0
122,2018,3,10,6,B6,N975JB,252,MCO,BOS,0,630,632,646,1121,0,0,0,0,0
254,2018,10,29,1,AS,N569AS,459,BOS,LAX,1,1110,1278,1304,2611,0,1,0,0,1
145,2018,6,10,7,WN,N7882B,4903,BOS,other,1,420,419,440,1256,0,0,0,0,0
70,2018,1,26,5,B6,N375JB,1155,BOS,DCA,1,860,856,870,399,0,0,0,0,0
103,2018,11,8,4,WN,N8512U,1240,other,BOS,0,425,423,432,861,0,0,0,0,0
131,2018,4,19,4,DL,N374NW,798,other,BOS,0,370,365,380,1698,0,0,0,0,0
223,2018,10,24,3,UA,N68834,2154,LAX,BOS,0,835,827,842,2611,0,0,0,0,0
68,2018,1,19,5,B6,N292JB,254,DCA,BOS,0,360,351,369,399,0,0,0,0,0
46,2018,7,14,6,AA,N102NN,197,BOS,JFK,1,420,414,428,187,0,0,0,0,0
102,2018,7,12,4,WN,N500WR,685,BOS,other,1,1090,1111,1145,1047,0,0,0,0,0
111,2018,3,13,2,B6,N705JB,1070,FLL,BOS,0,1332,1331,1347,1237,0,0,0,0,0
97,2018,10,7,7,B6,N351JB,2184,RDU,BOS,0,517,501,525,612,0,0,0,0,0
93,2018,5,11,5,WN,N718SW,1097,BOS,other,1,1025,1024,1056,818,0,0,0,0,0
91,2018,8,26,7,WN,N8617E,3504,BOS,other,1,635,634,647,860,0,0,0,0,0
82,2018,11,6,2,B6,N183JB,727,BOS,BWI,1,370,360,379,369,0,0,0,0,0
55,2018,6,3,7,9E,N916XJ,3430,BOS,JFK,1,800,801,821,187,0,0,0,0,0
164,2018,11,16,5,B6,N508JB,494,DEN,BOS,0,639,635,649,1754,0,0,0,0,0
128,2018,12,3,1,AA,N857NN,29,other,BOS,0,720,714,729,1258,0,0,0,0,0
82,2018,7,16,1,B6,N375JB,1712,ORD,BOS,0,898,1031,1056,867,0,1,0,0,0
187,2018,2,22,4,B6,N663JB,1039,BOS,other,1,439,452,474,1698,0,0,0,0,0
77,2018,11,12,1,B6,N348JB,2215,BOS,other,1,581,574,586,395,0,0,0,0,0
233,2018,5,27,7,UA,N17126,207,BOS,SFO,1,475,472,484,2704,0,0,0,0,0
213,2018,7,10,2,AS,N461AS,12,other,BOS,0,405,398,418,2496,0,0,0,0,0
110,2018,8,13,1,AA,N510UW,1978,CLT,BOS,0,1107,1134,1155,728,0,0,0,0,1
90,2018,2,21,3,YX,N824MD,5911,other,BOS,0,770,760,772,640,0,0,0,0,0
46,2018,10,29,1,B6,N304JB,718,JFK,BOS,0,1375,1359,1374,187,0,0,0,0,0
88,2018,5,28,1,AA,N892NN,1540,ORD,BOS,0,655,650,681,867,0,1,0,0,0
197,2018,7,15,7,AS,N362VA,1370,LAX,BOS,0,1380,1372,1387,2611,0,0,0,0,0
82,2018,2,21,3,B6,N294JB,1245,BOS,CLT,1,502,490,507,728,0,0,0,0,0
88,2018,11,4,7,DL,N308DN,1200,ATL,BOS,0,718,721,729,946,0,0,0,0,0
72,2018,2,16,5,WN,N454WN,388,BOS,BWI,1,365,365,389,369,0,0,0,0,0
228,2018,8,14,2,AA,N995NN,2542,LAX,BOS,0,390,390,407,2611,0,1,0,0,0
85,2018,1,1,1,AA,N744P,2124,BOS,DCA,1,1080,1079,1094,399,0,0,0,0,0
68,2018,7,10,2,B6,N187JB,427,BOS,BWI,1,504,502,519,369,0,0,0,0,0
60,2018,4,24,2,9E,N914XJ,4005,JFK,BOS,0,1040,1033,1054,187,0,0,0,0,0
268,2018,4,5,4,UA,N78501,717,BOS,LAX,1,1089,1102,1124,2611,0,0,0,0,0
64,2018,1,29,1,AA,N762US,2116,DCA,BOS,0,1050,1042,1059,399,0,0,0,0,0
58,2018,1,14,7,WN,N449WN,4417,BWI,BOS,0,1355,1350,1361,369,0,0,0,0,0
105,2018,12,22,6,B6,N283JB,1109,BOS,other,1,508,524,543,1010,0,0,0,0,0
134,2018,6,16,6,B6,N608JB,494,DEN,BOS,0,654,650,662,1754,0,0,0,0,0
186,2018,9,23,7,B6,N509JB,2404,other,BOS,0,598,589,607,2602,0,0,0,0,0
164,2018,11,14,3,B6,N587JB,69,BOS,FLL,1,935,964,987,1237,0,1,0,0,1
55,2018,9,13,4,B6,N267JB,417,BOS,JFK,1,995,987,1001,187,0,0,0,0,0
63,2018,12,31,1,B6,N247JB,1679,BOS,EWR,1,1329,1333,1346,200,0,0,0,0,0
69,2018,7,11,3,AA,N102NN,1140,BOS,JFK,1,725,712,737,187,0,0,0,0,0
66,2018,2,26,1,UA,N897UA,1551,BOS,EWR,1,864,860,871,200,0,0,0,0,0
219,2018,6,26,2,B6,N979JB,2820,other,BOS,0,694,691,708,2588,0,1,0,0,0
51,2018,6,20,3,B6,N197JB,317,BOS,JFK,1,1175,1183,1196,187,0,0,0,0,0
59,2018,9,21,5,AA,N107NN,178,BOS,JFK,1,1058,1050,1076,187,0,0,0,0,0
131,2018,12,31,1,B6,N641JB,321,BOS,other,1,1128,1119,1130,1197,0,0,0,0,0
68,2018,12,23,7,AA,N921US,544,BOS,PHL,1,329,350,368,280,0,0,0,0,0
65,2018,6,8,5,B6,N373JB,160,PHL,BOS,0,605,594,639,280,0,0,0,0,0
241,2018,4,5,4,AS,N525VA,1367,BOS,LAX,1,1025,1006,1029,2611,0,0,0,0,0
41,2018,4,30,1,B6,N206JB,731,BOS,LGA,1,520,509,527,184,0,0,0,0,0
186,2018,10,22,1,DL,N894DN,2258,other,BOS,0,38,31,43,2105,0,0,0,0,0
162,2018,8,27,1,AA,N352PS,1476,DFW,BOS,0,755,748,760,1562,0,0,0,0,0
86,2018,12,7,5,B6,N298JB,1485,BOS,PIT,1,493,485,505,496,0,0,0,0,0
137,2018,5,11,5,NK,N611NK,615,BOS,FLL,1,1107,1141,1159,1237,0,0,0,0,1
122,2018,2,13,2,DL,N359NW,1535,FLL,BOS,0,750,742,751,1237,0,0,0,0,0
179,2018,5,11,5,UA,N66831,448,BOS,DEN,1,940,936,956,1754,0,0,0,0,0
104,2018,7,19,4,WN,N931WN,440,BOS,other,1,520,519,541,640,0,0,0,0,0
55,2018,9,28,5,DL,N892AT,2680,BOS,LGA,1,390,387,407,184,0,0,0,0,0
212,2018,7,8,7,DL,N702TW,2531,LAX,BOS,0,495,493,522,2611,0,0,0,0,0
105,2018,5,1,2,WN,N778SW,401,BOS,other,1,610,605,625,1047,0,0,0,0,0
114,2018,7,11,3,DL,N377NW,1315,BOS,MCO,1,430,426,451,1121,0,0,0,0,0
40,2018,9,7,5,B6,N298JB,2580,EWR,BOS,0,1060,1086,1133,200,0,1,0,1,1
88,2018,2,13,2,9E,N341PQ,3303,RDU,BOS,0,860,851,864,612,0,0,0,0,0
117,2018,7,2,1,B6,N662JB,1736,MSP,BOS,0,1031,1024,1051,1124,0,0,0,0,0
93,2018,12,6,4,B6,N337JB,755,BOS,DCA,1,976,968,991,399,0,0,0,0,0
103,2018,9,6,4,AA,N872NN,1109,BOS,ORD,1,1119,1162,1200,867,0,0,0,1,0
131,2018,8,31,5,B6,N595JB,1165,BOS,other,1,1319,1415,1430,1249,0,0,0,1,1
46,2018,9,23,7,AA,N945UW,2122,LGA,BOS,0,1140,1132,1157,184,0,0,0,0,0
188,2018,1,2,2,B6,N793JB,602,other,BOS,0,1439,1429,10,2300,0,0,0,0,0
53,2018,6,29,5,AA,N585UW,835,BOS,PHL,1,617,614,636,280,0,0,0,0,0
54,2018,7,2,1,AA,N114NN,1278,JFK,BOS,0,1280,1299,1322,187,0,0,0,0,0
75,2018,8,13,1,WN,N7859B,2055,BOS,BWI,1,760,763,776,369,0,0,0,0,0
114,2018,5,3,4,DL,N361NW,988,DTW,BOS,0,825,831,847,632,0,0,0,0,0
148,2018,8,17,5,B6,N598JB,861,BOS,other,1,425,425,444,1674,0,0,0,0,0
139,2018,9,29,6,B6,N657JB,741,BOS,other,1,689,701,721,1220,0,1,0,0,1
81,2018,7,15,7,OO,N824SK,4303,other,BOS,0,1190,1203,1227,860,1,1,0,1,0
155,2018,3,19,1,DL,N332NW,2480,BOS,FLL,1,485,515,534,1237,0,1,0,0,0
121,2018,1,27,6,UA,N63899,203,BOS,ORD,1,350,345,355,867,0,0,0,0,0
44,2018,8,18,6,B6,N316JB,2280,EWR,BOS,0,477,468,482,200,0,0,0,0,0
52,2018,6,1,5,B6,N281JB,918,JFK,BOS,0,1200,1189,1229,187,0,0,0,0,0
78,2018,2,5,1,B6,N267JB,1446,CLT,BOS,0,1069,1057,1070,728,0,0,0,0,0
101,2018,9,6,4,B6,N298JB,1526,BWI,BOS,0,946,1003,1146,369,0,1,0,0,0
64,2018,5,25,5,AA,N956UW,2170,BOS,DCA,1,840,836,857,399,0,0,0,0,0
165,2018,2,18,7,AA,N923US,646,other,BOS,0,585,579,597,2300,0,0,0,0,0
69,2018,12,2,7,B6,N292JB,2279,BOS,EWR,1,420,420,440,200,0,0,0,0,0
220,2018,5,19,6,B6,N968JB,287,BOS,LAX,1,405,401,417,2611,0,0,0,0,0
129,2018,12,14,5,B6,N706JB,570,FLL,BOS,0,806,801,816,1237,0,0,0,0,0
73,2018,7,11,3,B6,N579JB,1668,other,BOS,0,774,919,929,818,0,0,0,1,1
75,2018,10,9,2,B6,N323JB,381,BOS,other,1,1084,1081,1117,474,0,0,0,0,0
61,2018,8,4,6,WN,N8314L,5212,BOS,BWI,1,1320,1318,1331,369,0,0,0,0,0
60,2018,11,17,6,WN,N960WN,3314,BWI,BOS,0,465,476,491,369,0,0,0,0,0
127,2018,3,24,6,B6,N266JB,2741,BOS,other,1,381,376,390,1220,0,0,0,0,0
227,2018,8,29,3,AS,N461AS,458,LAX,BOS,0,535,534,554,2611,0,0,0,0,0
201,2018,8,12,7,AS,N487AS,12,other,BOS,0,405,397,416,2496,0,0,0,0,0
75,2018,8,17,5,MQ,N848AE,3761,other,BOS,0,1042,1123,1148,343,0,1,0,0,0
94,2018,8,2,4,DL,N303DN,1800,ATL,BOS,0,968,1254,1287,946,0,1,0,0,0
100,2018,6,11,1,DL,N317US,327,BOS,ATL,1,605,602,617,946,0,0,0,0,0
196,2018,12,20,4,AA,N835NN,2320,other,BOS,0,845,842,858,2300,0,0,0,0,0
128,2018,3,3,6,B6,N190JB,1300,other,BOS,0,1208,1349,1360,1368,0,0,0,1,0
160,2018,6,10,7,AA,N971UY,1853,DFW,BOS,0,625,645,668,1562,0,1,0,1,1
71,2018,11,4,7,UA,N75429,525,BOS,other,1,587,592,607,413,0,0,0,0,0
54,2018,9,24,1,B6,N316JB,1331,BOS,LGA,1,1030,1021,1035,184,0,0,0,0,0
100,2018,12,17,1,AA,N870NN,1590,BOS,ORD,1,814,809,821,867,0,0,0,0,0
117,2018,5,23,3,B6,N556JB,992,other,BOS,0,815,821,833,1185,0,0,0,0,0
70,2018,7,11,3,B6,N274JB,2216,other,BOS,0,364,349,358,395,0,0,0,0,0
71,2018,5,28,1,AA,N748UW,2150,DCA,BOS,0,1260,1272,1301,399,0,1,0,1,1
66,2018,1,16,2,B6,N258JB,1282,other,BOS,0,929,933,946,474,0,0,0,0,0
67,2018,8,25,6,WN,N414WN,4054,BWI,BOS,0,415,409,418,369,0,0,0,0,0
125,2018,7,27,5,AA,N842NN,1476,DFW,BOS,0,755,803,819,1562,0,1,0,0,1
115,2018,11,6,2,DL,N329DN,664,BOS,ATL,1,550,549,570,946,0,0,0,0,0
120,2018,9,12,3,DL,N854DN,1529,MSP,BOS,0,945,1045,1062,1124,0,1,0,0,0
88,2018,1,31,3,EV,N744EV,5447,BOS,other,1,888,919,943,474,0,0,0,1,0
187,2018,12,30,7,B6,N947JB,1078,other,BOS,0,433,420,434,2381,0,0,0,0,0
210,2018,5,18,5,B6,N988JB,334,SFO,BOS,0,707,717,734,2704,0,0,0,0,0
85,2018,2,1,4,B6,N184JB,1137,BOS,DTW,1,470,458,477,632,0,0,0,0,0
108,2018,8,9,4,DL,N321DH,970,BOS,ATL,1,915,932,963,946,0,1,0,0,1
44,2018,9,25,2,DL,N775DE,1795,LGA,BOS,0,539,534,562,184,0,0,0,0,0
69,2018,9,11,2,B6,N229JB,1216,other,BOS,0,742,912,926,395,0,1,0,1,0
90,2018,5,10,4,WN,N8327A,203,other,BOS,0,630,627,637,860,0,0,0,0,0
60,2018,5,20,7,B6,N339JB,806,other,BOS,0,750,764,774,395,0,0,0,0,0
71,2018,7,29,7,B6,N307JB,1886,PIT,BOS,0,1221,1214,1221,496,0,0,0,0,0
178,2018,1,3,3,AA,N802NN,2538,BOS,other,1,400,402,423,1258,0,1,0,0,1
128,2018,2,25,7,B6,N775JB,570,FLL,BOS,0,869,881,900,1237,0,0,0,0,0
252,2018,11,10,6,AA,N996AN,1161,BOS,LAX,1,726,725,737,2611,0,0,0,0,0
163,2018,6,16,6,AA,N926AN,1094,BOS,DFW,1,853,847,863,1562,0,0,0,0,0
126,2018,10,17,3,DL,N348DN,1880,BOS,ATL,1,615,610,636,946,0,1,0,0,0
190,2018,1,28,7,B6,N943JB,178,other,BOS,0,695,695,716,2381,0,0,0,0,0
99,2018,8,9,4,B6,N258JB,2009,BOS,other,1,1157,1181,1242,1010,0,1,0,0,1
228,2018,6,1,5,B6,N935JB,688,LAX,BOS,0,950,945,960,2611,0,0,0,0,0
71,2018,4,23,1,AA,N814AW,2119,BOS,DCA,1,960,957,967,399,0,0,0,0,0
88,2018,7,10,2,B6,N523JB,797,BOS,ATL,1,981,1010,1028,946,0,0,0,0,0
105,2018,11,30,5,YX,N869RW,6091,BOS,PIT,1,480,532,572,496,0,1,0,0,1
73,2018,6,20,3,UA,N13716,641,other,BOS,0,495,496,514,413,0,0,0,0,0
73,2018,1,23,2,EV,N391CA,5462,other,BOS,0,1040,940,963,474,0,0,0,1,1
133,2018,6,11,1,B6,N569JB,1022,other,BOS,0,360,352,375,1197,0,0,0,0,0
90,2018,8,27,1,DL,N303DN,2792,ATL,BOS,0,774,773,788,946,0,0,0,0,0
224,2018,3,8,4,UA,N26210,824,LAX,BOS,0,527,527,549,2611,0,0,0,0,0
80,2018,11,6,2,B6,N228JB,56,other,BOS,0,701,697,710,413,0,0,0,0,0
126,2018,8,31,5,DL,N331NW,118,other,BOS,0,740,735,744,1185,0,0,0,0,0
145,2018,4,9,1,B6,N520JB,1951,BOS,MCO,1,1273,21,31,1121,0,1,0,1,1
94,2018,12,26,3,9E,N916XJ,5360,RDU,BOS,0,899,908,926,612,0,0,0,0,0
126,2018,5,22,2,UA,N469UA,511,BOS,other,1,885,878,937,413,0,1,0,0,0
229,2018,10,15,1,AS,N468AS,30,other,BOS,0,560,567,583,2537,0,0,0,0,0
43,2018,9,28,5,9E,N930XJ,3409,JFK,BOS,0,540,534,557,187,0,0,0,0,0
288,2018,4,13,5,B6,N988JB,497,BOS,other,1,1290,1290,1302,2496,0,1,0,0,0
102,2018,4,21,6,NK,N508NK,109,BOS,DTW,1,1307,1299,1314,632,0,0,0,0,0
87,2018,1,29,1,AA,N967UW,2169,BOS,DCA,1,660,654,665,399,0,0,0,0,0
95,2018,12,5,3,B6,N353JB,1841,BOS,other,1,1319,1350,1365,563,0,0,0,0,1
59,2018,8,28,2,B6,N334JB,1216,other,BOS,0,741,732,744,395,0,0,0,0,0
177,2018,4,17,2,UA,N34222,652,BOS,DEN,1,720,715,728,1754,0,0,0,0,0
106,2018,4,20,5,EV,N11107,4336,BOS,other,1,565,565,581,563,0,0,0,0,0
238,2018,4,15,7,DL,N3760C,2651,BOS,other,1,435,435,452,2496,0,0,0,0,0
251,2018,10,5,5,AA,N123NN,241,BOS,LAX,1,1105,1098,1122,2611,0,0,0,0,0
87,2018,3,24,6,EV,N16170,4079,other,BOS,0,415,413,431,563,0,0,0,0,0
41,2018,1,1,1,B6,N284JB,718,JFK,BOS,0,1366,158,171,187,0,0,0,1,1
127,2018,2,4,7,B6,N624JB,697,BOS,ATL,1,805,801,811,946,0,0,0,0,0
65,2018,1,17,3,WN,N734SA,25,BOS,BWI,1,1180,1373,1396,369,0,0,0,1,0
149,2018,3,12,1,WN,N8674B,1643,BOS,other,1,770,768,782,1609,0,0,0,0,0
104,2018,10,4,4,B6,N216JB,1159,BOS,PHL,1,1036,1025,1057,280,0,1,0,0,0
101,2018,6,28,4,DL,N308DN,1500,ATL,BOS,0,836,922,941,946,1,1,0,1,1
52,2018,1,25,4,B6,N329JB,1317,BOS,JFK,1,1018,1062,1100,187,0,1,0,1,1
59,2018,6,13,3,MQ,N857AE,3497,BOS,other,1,1147,1152,1183,265,0,0,0,0,0
89,2018,4,24,2,AA,N161UW,458,BOS,CLT,1,580,574,602,728,0,0,0,0,0
199,2018,6,8,5,B6,N981JB,2820,other,BOS,0,695,684,702,2588,0,0,0,0,0
219,2018,8,12,7,B6,N989JB,287,BOS,LAX,1,397,406,419,2611,0,0,0,0,0
74,2018,7,28,6,YV,N518LR,6107,other,BOS,0,750,751,766,413,0,0,0,0,0
52,2018,8,12,7,9E,N349PQ,5255,BOS,JFK,1,450,482,511,187,0,0,0,0,1
44,2018,12,9,7,B6,N309JB,2280,EWR,BOS,0,544,529,545,200,0,0,0,0,0
91,2018,3,30,5,9E,N298PQ,3287,RDU,BOS,0,860,868,883,612,0,0,0,0,0
90,2018,3,9,5,UA,N16217,1251,BOS,ORD,1,606,602,617,867,0,0,0,0,0
139,2018,12,20,4,WN,N740SW,3022,BOS,ATL,1,600,628,642,946,0,1,0,1,1
104,2018,6,13,3,B6,N580JB,996,ATL,BOS,0,360,355,367,946,0,0,0,0,0
191,2018,2,11,7,AA,N880NN,2755,BOS,DFW,1,460,451,470,1562,0,0,0,0,0
243,2018,6,3,7,UA,N19136,207,BOS,SFO,1,475,469,484,2704,0,0,0,0,0
222,2018,3,5,1,AA,N992NN,1368,BOS,other,1,355,352,380,2300,0,0,0,0,0
145,2018,5,30,3,DL,N353NW,732,other,BOS,0,370,370,385,1698,0,0,0,0,0
73,2018,1,9,2,9E,N337PQ,3417,PIT,BOS,0,1120,1214,1237,496,0,0,0,1,0
157,2018,6,25,1,B6,N556JB,714,DFW,BOS,0,1112,1110,1126,1562,0,0,0,0,0
72,2018,10,5,5,B6,N190JB,1489,BOS,DCA,1,1257,1256,1273,399,0,0,0,0,0
131,2018,7,3,2,AA,N929AA,2747,BOS,DFW,1,753,751,768,1562,0,0,0,0,0
137,2018,5,13,7,UA,N79402,1254,BOS,other,1,440,435,449,1597,0,0,0,0,0
65,2018,8,11,6,MQ,N812AE,4096,BOS,other,1,710,703,720,343,0,0,0,0,0
210,2018,6,25,1,B6,N658JB,96,other,BOS,0,1287,1279,1299,2537,0,0,0,0,0
85,2018,11,28,3,B6,N339JB,1840,other,BOS,0,345,338,358,563,0,0,0,0,0
